UserId,VoteTypeId,n
"1592096","2","4"
"1592098","2","1"
"1592098","3","1"
"1592107","2","2"
"1592110","2","2"
"1592111","2","1"
"1592111","3","2"
"1592114","2","6"
"1592114","3","1"
"1592115","2","1"
"1592120","2","6"
"1592125","2","1"
"1592126","2","23"
"1592127","2","3"
"1592129","2","5"
"1592129","3","1"
"1592130","2","23"
"1592130","3","2"
"1592132","2","2"
"1592136","2","7"
"1592136","3","1"
"1592137","2","1"
"1592143","2","1"
"1592147","2","1"
"1592147","3","5"
"1592150","2","2"
"1592153","2","10"
"1592153","3","1"
"1592157","2","20"
"1592157","3","6"
"1592160","2","193"
"1592160","3","3"
"1592162","2","3"
"1592162","3","1"
"1592166","2","7"
"1592168","2","2"
"1592169","2","4"
"1592169","3","3"
"1592170","2","2"
"1592172","2","3"
"1592177","2","3"
"1592179","2","7"
"1592180","2","1"
"1592181","2","14"
"1592181","3","8"
"1592183","2","3"
"1592183","3","1"
"1592186","2","7"
"1592186","3","8"
"1592187","2","10"
"1592191","2","133"
"1592191","3","7"
"1592192","3","5"
"1592195","2","3"
"1592199","2","1"
"1592202","2","16"
"1592205","2","2"
"1592211","2","7"
"1592211","3","1"
"1592212","2","2"
"1592213","2","1"
"1592214","3","1"
"1592217","2","3"
"1592218","3","1"
"1592219","3","2"
"1592221","2","3"
"1592222","2","1"
"1592223","2","4"
"1592224","2","9"
"1592224","3","2"
"1592232","2","1"
"1592232","3","4"
"1592233","2","7"
"1592243","2","2"
"1592243","3","1"
"1592246","2","2"
"1592247","2","4"
"1592254","3","1"
"1592255","2","4"
"1592256","2","3"
"1592256","3","1"
"1592257","2","2"
"1592257","3","1"
"1628753","2","3"
"1628758","2","1"
"1628760","2","1"
"1628764","2","5"
"1628768","2","5"
"1628772","2","1"
"1628773","2","8"
"1628775","2","11"
"1628779","2","1"
"1628780","2","1"
"1628782","2","60"
"1628782","3","3"
"1628784","2","4"
"1628785","2","3"
"1628786","2","75"
"1628786","3","6"
"1628787","2","1"
"1628789","2","66"
"1628789","3","4"
"1628794","2","1"
"1628796","2","28"
"1628796","3","1"
"1628797","2","4"
"1628798","2","8"
"1628798","3","2"
"1628801","2","1"
"1628801","3","1"
"1628803","2","6"
"1628804","2","2"
"1628804","3","1"
"1628805","2","1"
"1628812","2","1"
"1628815","2","6"
"1628819","2","2"
"1628820","2","2"
"1628823","2","1"
"1628828","2","7"
"1628828","3","2"
"1628831","2","2"
"1628831","3","4"
"1628832","2","2342"
"1628832","3","38"
"1628833","2","1"
"1628835","2","1"
"1628838","2","1"
"1628838","3","1"
"1628839","2","4"
"1628839","3","3"
"1628845","2","2"
"1628845","3","1"
"1628847","2","4"
"1628847","3","2"
"1628848","2","2"
"1628852","2","3"
"1628853","2","2"
"1628856","2","46"
"1628859","2","7"
"1628861","2","2"
"1628864","2","1"
"1628865","2","1"
"1628866","2","3"
"1628866","3","1"
"1628870","2","2"
"1628873","2","1"
"1628874","2","2"
"1628875","2","2"
"1628877","2","4"
"1628880","2","1"
"1628881","2","1"
"1628883","2","1"
"1628883","3","2"
"1628885","2","3"
"1628885","3","1"
"1628888","2","2"
"1628890","2","3"
"1628893","2","135"
"1628893","3","3"
"1628896","2","4"
"1628896","3","1"
"1628897","2","1"
"1628898","2","1"
"1628898","3","1"
"1628901","2","1"
"1628903","2","8"
"1628905","2","1"
"1628908","2","1"
"1628909","2","3"
"1628912","3","1"
"1628913","2","3"
"1628913","3","1"
"1628914","2","8"
"1628916","2","4"
"1628917","2","4"
"1628917","3","1"
"1628920","3","1"
"1628921","2","9"
"1628921","3","1"
"1628923","2","11"
"1628924","2","12"
"1628924","3","1"
"1628925","2","1"
"1628927","2","1"
"1628927","3","5"
"1628928","2","5"
"1628931","2","1"
"1628932","2","1"
"1628939","2","4"
"1628946","2","2"
"1628950","2","3"
"1628952","3","1"
"1628971","2","26"
"1628971","3","1"
"1628974","2","2"
"1628976","2","5"
"1628978","2","16"
"1628979","2","13"
"1628983","2","7"
"1628984","2","2"
"1628998","2","2"
"1629001","2","11"
"1629003","2","1"
"1629005","2","13"
"1629009","2","1"
"1629011","2","2"
"1629012","2","36"
"1629012","3","2"
"1629018","2","1"
"1629022","2","1"
"1629026","2","5"
"1629028","2","1"
"1629029","2","4"
"1629030","2","2"
"1629031","2","15"
"1629035","2","2"
"1629038","2","4"
"1629041","2","3"
"1629041","3","1"
"1629042","2","2"
"1629043","2","1"
"1629045","2","2"
"1629047","2","8"
"1629049","2","3"
"1629050","2","9"
"1629050","3","10"
"1629051","3","1"
"1629055","2","2"
"1629055","3","4"
"1629058","2","5"
"1629060","2","6"
"1629062","2","1"
"1629063","2","6"
"1629065","2","5"
"1629071","2","1"
"1629075","2","11"
"1629075","3","7"
"1629079","2","5"
"1629082","2","8"
"1629082","3","1"
"1629084","2","1"
"1629092","2","4"
"1629093","2","4"
"1629095","2","3"
"1629095","3","1"
"1629097","2","1"
"1629097","3","1"
"1629102","2","1"
"1629104","2","15"
"1629104","3","1"
"1629109","2","19"
"1629109","3","11"
"1629112","2","2"
"1629117","2","18"
"1629117","3","1"
"1629120","2","13"
"1629120","3","2"
"1629125","2","5"
"1629125","3","5"
"1629134","2","4"
"1629139","2","1"
"1629143","2","1"
"1629145","2","19"
"1629149","2","6"
"1629150","2","1"
"1629152","2","3"
"1629158","2","1"
"1629163","2","6"
"1629164","2","1"
"1629165","2","6"
"1629167","2","6"
"1629167","3","2"
"1629170","2","4"
"1629179","2","1"
"1629182","3","1"
"1629183","2","2"
"1629183","3","1"
"1629188","2","1"
"1629189","2","2"
"1629193","2","3"
"1629199","2","2"
"1629199","3","7"
"1629202","2","20"
"1629202","3","2"
"1629207","2","2"
"1629212","2","1"
"1629212","3","1"
"1629213","2","2"
"1629213","3","2"
"1629214","2","6"
"1629220","2","9"
"1629220","3","14"
"1629221","2","5"
"1629224","2","11"
"1629227","2","1"
"1629230","2","1"
"1629231","2","1"
"1629232","2","2"
"1629232","3","1"
"1629234","2","2"
"1629240","2","4"
"1629240","3","1"
"1629242","2","81"
"1629242","3","3"
"1629243","2","3"
"1629243","3","1"
"1629244","2","8"
"1629245","2","2"
"1629248","2","11"
"1629248","3","3"
"1629253","2","7"
"1629255","2","13"
"1629258","2","5"
"1629258","3","9"
"1629260","2","1"
"1629260","3","4"
"1629262","2","248"
"1629262","3","16"
"1629263","2","1"
"1629266","2","1"
"1629267","2","19"
"1629267","3","7"
"1629274","2","1"
"1629276","2","5"
"1629276","3","4"
"1629278","2","12"
"1629286","2","2"
"1629286","3","1"
"1629288","2","1"
"1629292","2","23"
"1629298","2","1"
"1629304","3","2"
"1629310","2","2"
"1629314","2","1"
"1629314","3","1"
"1629315","2","1"
"1629323","2","47"
"1629323","3","1"
"1629324","2","3"
"1629324","3","3"
"1629325","2","5"
"1629327","2","2"
"1629327","3","1"
"1629328","2","7"
"1629330","2","3"
"1629334","2","9"
"1629339","2","3"
"1629339","3","1"
"1629342","2","31"
"1629346","2","30"
"1629350","2","2"
"1629357","2","3"
"1629357","3","2"
"1629359","2","4"
"1629359","3","1"
"1629361","2","21"
"1629361","3","4"
"1629362","2","74"
"1629362","3","6"
"1629364","2","2"
"1629366","2","41"
"1629366","3","3"
"1629367","2","21"
"1629367","3","5"
"1629371","3","1"
"1629374","2","1"
"1629384","2","1"
"1629385","2","3"
"1629385","3","2"
"1629387","2","2"
"1629390","2","51"
"1629390","3","13"
"1629393","2","14"
"1629395","2","6"
"1629397","2","86"
"1629397","3","11"
"1629398","2","7"
"1629400","2","137"
"1629400","3","4"
"1629401","2","1"
"1629404","2","1"
"1629416","2","2"
"1629418","2","1"
"1629419","2","3"
"1629419","3","2"
"1629420","2","2"
"1629420","3","1"
"1629421","2","28"
"1629421","3","2"
"1629423","2","9"
"1629427","2","2"
"1629430","2","2"
"1629432","2","1"
"1629433","2","1"
"1629434","2","3"
"1629434","3","1"
"1629438","2","32"
"1629438","3","1"
"1629440","2","3"
"1629445","2","2"
"1629448","2","3"
"1629448","3","1"
"1629449","2","4"
"1629449","3","5"
"1629455","2","1"
"1629467","2","17"
"1629467","3","12"
"1629468","2","1"
"1629469","2","3"
"1629471","2","2"
"1629472","3","1"
"1629477","2","11"
"1629480","2","1"
"1629481","2","58"
"1629481","3","11"
"1629482","2","1"
"1629483","2","2"
"1629483","3","1"
"1629484","2","1"
"1629486","3","2"
"1629488","2","7"
"1629490","2","185"
"1629490","3","8"
"1629496","2","1"
"1629497","2","1"
"1629501","2","2"
"1629502","2","2"
"1629505","2","8"
"1629505","3","4"
"1629507","2","4"
"1629513","2","1"
"1629513","3","1"
"1629515","3","1"
"1629518","2","37"
"1629521","2","1"
"1629521","3","1"
"1629524","2","3"
"1629527","2","138"
"1629527","3","6"
"1629533","2","1"
"1629538","2","13"
"1629538","3","10"
"1629546","2","3"
"1629546","3","2"
"1629547","3","1"
"1629548","2","1"
"1629550","2","6"
"1629550","3","2"
"1629552","2","8"
"1629552","3","2"
"1629556","2","1"
"1629569","2","20"
"1629569","3","7"
"1629570","2","3"
"1629570","3","1"
"1629572","2","1"
"1629583","2","3"
"1629583","3","1"
"1629584","2","31"
"1629588","2","4"
"1629589","2","7"
"1629593","2","1"
"1629596","2","2"
"1629599","2","1"
"1629601","2","3"
"1629605","2","1"
"1629610","2","2"
"1629611","3","5"
"1629615","2","6"
"1630485","2","1"
"1630486","2","40"
"1630486","3","1"
"1630488","2","3"
"1630489","2","10"
"1630492","3","1"
"1630495","2","12"
"1630495","3","1"
"1630498","2","2"
"1630501","2","3"
"1630506","2","1"
"1630508","2","4"
"1630510","2","10"
"1630510","3","1"
"1630515","2","2"
"1630517","2","8"
"1630517","3","1"
"1630518","2","2"
"1630518","3","1"
"1630523","2","1"
"1630528","2","8"
"1630530","2","20"
"1630531","2","1"
"1630532","2","17"
"1630536","2","4"
"1630537","2","2"
"1630538","2","1"
"1630539","2","1"
"1630540","2","4"
"1630543","2","7"
"1630543","3","1"
"1630544","2","1"
"1630546","2","2"
"1630552","2","1"
"1630553","2","2"
"1630556","2","1"
"1630559","2","1"
"1630562","2","3"
"1630563","2","6"
"1630564","2","16"
"1630565","2","2"
"1630566","2","1"
"1630566","3","1"
"1630567","2","4"
"1630569","2","1"
"1630574","2","2"
"1630583","2","3"
"1630584","2","1"
"1630586","2","43"
"1630586","3","2"
"1630589","2","6"
"1630593","2","2"
"1630597","2","5"
"1630600","2","2"
"1630601","2","3"
"1630601","3","1"
"1630605","2","8"
"1630606","2","2"
"1630608","2","1"
"1630609","2","6"
"1630609","3","1"
"1630611","2","6"
"1630617","2","1"
"1630618","2","158"
"1630618","3","2"
"1630619","2","30"
"1630619","3","10"
"1630620","2","1"
"1630623","2","7"
"1630623","3","2"
"1630625","2","1"
"1630626","2","10"
"1630626","3","3"
"1630629","2","6"
"1630636","2","2"
"1630640","2","3"
"1630641","2","4"
"1630641","3","1"
"1630647","2","43"
"1630647","3","3"
"1630648","2","41"
"1630650","2","3"
"1630651","2","1"
"1630656","2","7"
"1630656","3","3"
"1630659","2","1"
"1630661","2","2"
"1630662","2","1"
"1630662","3","1"
"1630664","2","10"
"1630664","3","6"
"1630665","2","636"
"1630665","3","7"
"1630669","2","9"
"1630670","2","6"
"1630671","2","1"
"1630675","2","24"
"1630678","2","2"
"1630681","2","1"
"1630682","2","9"
"1630682","3","1"
"1630684","2","13"
"1630686","2","11"
"1630690","2","2"
"1630690","3","1"
"1630691","2","11"
"1630692","2","2"
"1630693","2","13"
"1630693","3","1"
"1630695","2","2"
"1630701","2","4"
"1630702","2","13"
"1630702","3","4"
"1630704","2","3"
"1630707","2","5"
"1630712","2","2"
"1630713","2","1"
"1630716","2","6"
"1630718","2","10"
"1630718","3","3"
"1630724","2","2"
"1630725","2","3"
"1630728","2","1"
"1630730","2","4"
"1630730","3","1"
"1630733","2","3"
"1630736","2","5"
"1630736","3","1"
"1630740","2","4"
"1630745","2","1"
"1630746","2","26"
"1630746","3","1"
"1630748","2","3"
"1630749","2","3"
"1630752","2","19"
"1630753","2","1"
"1630754","2","12"
"1630754","3","3"
"1630756","2","18"
"1630756","3","3"
"1630757","2","24"
"1630757","3","2"
"1630759","2","9"
"1630759","3","1"
"1630768","2","3"
"1630768","3","1"
"1630769","2","3"
"1630769","3","1"
"1630774","2","10"
"1630778","2","3"
"1630780","2","10"
"1630784","3","2"
"1630785","2","6"
"1630786","2","2"
"1630789","2","9"
"1630789","3","1"
"1630792","2","1"
"1630794","2","1"
"1630794","3","2"
"1630797","2","5"
"1630797","3","3"
"1630799","2","3"
"1630799","3","1"
"1630802","2","1"
"1630803","2","9"
"1630803","3","1"
"1630805","2","6"
"1630805","3","1"
"1630807","2","20"
"1630808","2","5"
"1630809","2","3"
"1630810","2","2"
"1630811","2","2"
"1630812","2","4"
"1630812","3","5"
"1630814","2","1"
"1630816","2","9"
"1630817","2","4"
"1630818","2","5"
"1630818","3","2"
"1630819","2","5"
"1630822","2","1"
"1630823","2","1"
"1630824","2","2"
"1630825","2","20"
"1630830","2","20"
"1630831","2","42"
"1630832","2","4"
"1630835","2","7"
"1630839","2","3"
"1630845","2","6"
"1630845","3","6"
"1630846","2","21"
"1630846","3","13"
"1630847","2","3"
"1630847","3","7"
"1630848","2","1"
"1630850","2","1"
"1630853","2","8"
"1630853","3","1"
"1630854","2","1"
"1630854","3","3"
"1630856","3","1"
"1630858","2","2"
"1630859","2","7"
"1630860","2","4"
"1630860","3","1"
"1630866","2","3"
"1630868","2","10"
"1630872","2","1"
"1630872","3","1"
"1630875","2","4"
"1630883","2","9"
"1630888","2","9"
"1630889","2","22"
"1630889","3","4"
"1630890","2","3"
"1630891","2","19"
"1630891","3","1"
"1630893","2","168"
"1630893","3","3"
"1630895","2","1"
"1630896","2","2"
"1630898","2","3"
"1630899","2","1"
"1630900","2","8"
"1630900","3","5"
"1630901","2","1"
"1630901","3","1"
"1630904","2","1"
"1630906","2","24"
"1630911","2","4"
"1630911","3","7"
"1630914","2","9"
"1630914","3","5"
"1630924","2","1"
"1630925","2","1"
"1630928","2","167"
"1630928","3","4"
"1630929","2","1"
"1630929","3","1"
"1630932","2","6"
"1630933","2","1"
"1630935","2","2"
"1630938","2","63"
"1630938","3","6"
"1630939","2","8"
"1630939","3","1"
"1630940","2","6"
"1630941","2","1"
"1630942","3","2"
"1630943","2","1"
"1630944","2","15"
"1630944","3","1"
"1630953","2","5"
"1630957","2","2"
"1630957","3","4"
"1630959","2","1"
"1630960","2","3"
"1630961","2","1"
"1630963","2","323"
"1630963","3","19"
"1630969","2","3"
"1630971","2","5"
"1630973","2","2"
"1630974","2","14"
"1630974","3","2"
"1630977","2","14"
"1630978","2","1"
"1630981","2","1"
"1630983","2","6"
"1630983","3","9"
"1630984","2","15"
"1630985","2","7"
"1630986","2","2"
"1630986","3","1"
"1630988","2","3"
"1630988","3","5"
"1630990","2","2"
"1630993","2","3"
"1630994","2","1"
"1630995","2","1"
"1630996","2","1"
"1630997","2","13"
"1630999","2","3"
"1631001","2","1"
"1631002","2","3"
"1631005","2","3"
"1631010","2","1"
"1631012","2","3"
"1631013","2","12"
"1631013","3","2"
"1631016","2","2"
"1631017","2","1"
"1631020","2","2"
"1631026","2","2"
"1631026","3","5"
"1631029","2","3"
"1631030","2","2"
"1631032","2","9"
"1631039","2","2"
"1631041","2","2"
"1631045","2","1"
"1631046","2","5"
"1631049","2","4"
"1631051","2","7"
"1631051","3","9"
"1631054","2","4"
"1631060","2","17"
"1631060","3","2"
"1631064","2","12"
"1631064","3","2"
"1631065","2","1"
"1631071","2","6"
"1631071","3","6"
"1631072","2","2"
"1631073","2","1"
"1631075","2","7"
"1631075","3","2"
"1631077","2","6"
"1631079","2","2"
"1631089","2","15"
"1631090","2","1"
"1631092","2","49"
"1631092","3","25"
"1631093","2","2"
"1631094","2","26"
"1631094","3","1"
"1631100","2","5"
"1631100","3","3"
"1631104","2","36"
"1631105","2","1"
"1631105","3","1"
"1631106","2","55"
"1631106","3","6"
"1631109","2","3"
"1631109","3","1"
"1631110","2","2"
"1631110","3","3"
"1631112","2","2"
"1631112","3","1"
"1631115","2","1"
"1631115","3","3"
"1631116","2","46"
"1631116","3","1"
"1631119","2","35"
"1631122","2","1"
"1631123","2","3"
"1631124","2","27"
"1631124","3","3"
"1631133","2","3"
"1631133","3","1"
"1631134","2","8"
"1631135","2","22"
"1631136","2","6"
"1631136","3","1"
"1631137","2","2"
"1631137","3","1"
"1631139","2","2"
"1631143","2","3"
"1631144","2","16"
"1631145","2","2"
"1631149","3","3"
"1631150","2","37"
"1631150","3","4"
"1631151","2","1"
"1631153","2","16"
"1631156","2","1"
"1631159","2","1"
"1631159","3","2"
"1631160","2","1"
"1631161","2","1"
"1631168","2","1"
"1631171","2","1"
"1631174","2","3"
"1631175","2","1"
"1631176","2","7"
"1631177","2","2"
"1631177","3","2"
"1631180","2","6"
"1631181","2","7"
"1631181","3","2"
"1631185","2","1"
"1631187","2","1"
"1631188","2","1"
"1631189","2","1"
"1631190","2","21"
"1631190","3","2"
"1631193","2","1515"
"1631193","3","77"
"1631195","2","1"
"1631197","2","50"
"1631199","2","1"
"1631199","3","2"
"1631201","2","10"
"1631205","2","13"
"1631209","2","4"
"1631213","2","2"
"1631216","2","4"
"1631216","3","1"
"1631219","2","1"
"1631223","2","1"
"1631224","2","11"
"1631224","3","8"
"1631225","2","1"
"1631226","2","1"
"1631228","2","8"
"1631229","2","1"
"1631230","2","6"
"1631231","2","1"
"1631240","2","1"
"1631241","2","8"
"1631244","2","2"
"1631246","2","1"
"1631246","3","1"
"1631249","2","3"
"1631252","2","4"
"1631253","2","2"
"1631259","2","1"
"1631262","2","1"
"1631262","3","1"
"1631264","2","6"
"1631265","2","2"
"1631267","2","1"
"1631267","3","1"
"1631269","2","8"
"1631270","2","2"
"1631271","2","9"
"1631271","3","11"
"1631272","2","3"
"1631272","3","1"
"1631280","2","4"
"1631281","2","15"
"1631282","2","59"
"1631282","3","7"
"1631285","2","2"
"1631285","3","2"
"1631293","3","7"
"1631294","3","3"
"1631295","2","20"
"1631296","2","11"
"1631299","2","7"
"1631306","2","42"
"1631306","3","5"
"1631311","2","2"
"1631313","2","21"
"1631313","3","4"
"1631314","2","1"
"1631315","2","23"
"1631315","3","8"
"1631317","2","9"
"1631321","2","2"
"1631323","2","347"
"1631323","3","11"
"1631324","2","1"
"1631324","3","1"
"1631331","2","26"
"1631331","3","1"
"1631334","2","4"
"1631334","3","2"
"1631335","3","1"
"1631337","2","5"
"1631340","2","1"
"1684321","3","1"
"1684322","2","21"
"1684322","3","4"
"1684323","2","2"
"1684329","2","2"
"1684331","2","8"
"1684331","3","3"
"1684333","2","36"
"1684334","2","2"
"1684339","3","1"
"1684340","2","2"
"1684341","2","2"
"1684342","2","7"
"1684343","2","3"
