QuestionId,AnswerId,VoteTypeId,n,Post Link
"631850","632069","","1","631850"
"631850","632073","","1","631850"
"631850","632088","","1","631850"
"631850","634334","","1","631850"
"631850","843947","2","17","631850"
"631850","11174677","","1","631850"
"631852","1191773","2","2","631852"
"631852","1197595","","1","631852"
"631852","5998713","2","1","631852"
"631853","632214","2","1","631853"
"631853","633199","2","1","631853"
"632383","632386","2","6","632383"
"632383","632389","2","3","632383"
"632383","632392","2","1","632383"
"632383","632393","2","3","632383"
"632383","632394","2","1","632383"
"632383","632395","2","1","632383"
"632383","632396","","1","632383"
"632383","632406","2","2","632383"
"632383","632438","","1","632383"
"632385","632444","","1","632385"
"632385","632449","2","5","632385"
"632385","12108414","2","2","632385"
"632450","632477","2","4","632450"
"632450","633680","2","25","632450"
"632450","24199289","2","1","632450"
"632565","632628","","1","632565"
"632565","633834","2","3","632565"
"632565","2561233","2","5","632565"
"632678","632681","2","11","632678"
"632678","632691","2","12","632678"
"632716","632719","3","1","632716"
"632716","633183","","1","632716"
"632716","636261","2","4","632716"
"632716","881843","","1","632716"
"632716","884561","","1","632716"
"632718","632787","2","3","632718"
"632718","632801","2","1","632718"
"632718","704549","2","11","632718"
"632921","632976","","1","632921"
"632921","633017","2","1","632921"
"633274","633314","2","2","633274"
"633274","633390","2","22","633274"
"633274","634523","2","2","633274"
"633276","633292","2","2","633276"
"633276","633434","2","3","633276"
"633276","633661","2","4","633276"
"633584","633631","2","1","633584"
"633739","633744","2","3","633739"
"633739","633785","2","1","633739"
"633739","633945","2","1","633739"
"633739","633945","3","1","633739"
"633743","633816","","1","633743"
"633745","687323","2","2","633745"
"633745","7299303","3","1","633745"
"633908","633923","2","4","633908"
"633908","633923","3","1","633908"
"633908","633925","2","5","633908"
"633908","633925","3","1","633908"
"633908","633942","2","2","633908"
"633908","633942","3","1","633908"
"633908","948406","2","2","633908"
"633908","12805879","2","2","633908"
"634260","786330","2","2","634260"
"634311","634641","2","2","634311"
"634311","634641","3","1","634311"
"634311","634934","3","3","634311"
"634311","842173","2","3","634311"
"634311","846696","2","1","634311"
"634311","3377934","2","1","634311"
"634520","634545","2","3","634520"
"634587","634618","2","3","634587"
"634587","634632","","1","634587"
"634587","634697","2","1","634587"
"634587","635653","2","2","634587"
"634587","637307","2","2","634587"
"634587","639788","2","1","634587"
"634587","1277249","","1","634587"
"634587","4225194","2","5","634587"
"634587","23832619","","1","634587"
"634591","634620","2","26","634591"
"634591","634623","2","1","634591"
"634591","634624","2","18","634591"
"634591","634626","2","3","634591"
"634591","634634","","1","634591"
"634591","634648","","1","634591"
"634591","634658","2","3","634591"
"634591","634658","3","2","634591"
"634591","634762","","1","634591"
"634591","634791","2","24","634591"
"634591","634815","","1","634591"
"634591","635587","","1","634591"
"634591","635965","","1","634591"
"634591","816106","","1","634591"
"634628","634783","","1","634628"
"634628","635416","2","1","634628"
"634636","820501","3","1","634636"
"634636","960328","2","3","634636"
"634636","3071830","2","4","634636"
"634638","634671","2","1","634638"
"634638","634746","","1","634638"
"634638","635514","","1","634638"
"634775","634792","","1","634775"
"634775","634803","2","2","634775"
"634775","634849","","1","634775"
"634775","634904","2","1","634775"
"634775","634904","3","1","634775"
"634775","634920","2","13","634775"
"634775","634923","2","2","634775"
"634775","634936","2","1","634775"
"634775","634947","2","5","634775"
"634775","634952","2","1","634775"
"634775","634982","2","3","634775"
"634775","635068","2","3","634775"
"634775","635582","2","1","634775"
"634775","635626","","1","634775"
"634777","634805","2","5","634777"
"634777","634813","2","1","634777"
"634777","634814","2","10","634777"
"634777","634825","2","3","634777"
"634777","634860","2","1","634777"
"634777","634874","2","2","634777"
"634777","635074","2","1","634777"
"634777","1194034","","1","634777"
"634777","18382742","2","1","634777"
"635105","688875","2","2","635105"
"635113","635146","2","14","635113"
"635113","635146","3","4","635113"
"635113","4188709","2","132","635113"
"635113","9698319","2","9","635113"
"635113","13328157","2","1","635113"
"635113","24049022","","1","635113"
"635297","635307","2","1","635297"
"635301","635372","","1","635301"
"635301","635384","","1","635301"
"635301","2514939","","1","635301"
"635479","635591","","1","635479"
"635479","635647","","1","635479"
"635479","635667","","1","635479"
"635479","635861","2","1","635479"
"635481","635497","2","14","635481"
"635481","635497","3","1","635481"
"635481","635501","","1","635481"
"635481","1365061","3","1","635481"
"635481","4427527","","1","635481"
"635481","9473407","2","1","635481"
"635481","9804327","2","2","635481"
"635481","9825811","2","5","635481"
"635481","25148876","2","2","635481"
"635519","635535","2","3","635519"
"635519","635538","2","17","635519"
"635519","635540","2","1","635519"
"635519","635553","","1","635519"
"635519","635556","2","4","635519"
"635519","635556","3","1","635519"
"635519","635586","","1","635519"
"635519","635588","2","2","635519"
"635519","635666","2","1","635519"
"635519","635675","","1","635519"
"635519","635685","","1","635519"
"635519","635707","","1","635519"
"635519","635763","","1","635519"
"635519","635817","","1","635519"
"635519","654071","","1","635519"
"635521","635555","2","2","635521"
"635521","5639121","2","1","635521"
"636028","636039","2","1","636028"
"636028","636048","2","1","636028"
"636028","636048","3","1","636028"
"636028","636065","2","1","636028"
"636028","636065","3","1","636028"
"636028","636078","2","8","636028"
"636028","636921","2","86","636028"
"636028","636921","3","1","636028"
"636028","636983","2","3","636028"
"636028","3371023","2","4","636028"
"636270","636301","2","1","636270"
"636270","636306","2","2","636270"
"636270","636306","3","2","636270"
"636270","636322","2","1","636270"
"636270","636323","2","3","636270"
"636270","636378","","1","636270"
"636270","636386","","1","636270"
"636270","636440","2","2","636270"
"636274","636305","","1","636274"
"636275","636302","2","3","636275"
"636332","636346","","1","636332"
"636332","636835","2","2","636332"
"636332","652088","","1","636332"
"636332","678782","2","2","636332"
"636332","690699","2","1","636332"
"636336","638267","2","1","636336"
"636450","636495","","1","636450"
"636450","636498","2","1","636450"
"636450","636538","2","3","636450"
"636450","673439","2","2","636450"
"636561","636570","2","32","636561"
"636561","636601","2","21","636561"
"636561","636620","2","3","636561"
"636561","636719","2","3","636561"
"636561","959402","2","1","636561"
"636561","3187136","2","3","636561"
"636561","15204583","","1","636561"
"636703","636754","2","16","636703"
"636730","636737","","1","636730"
"636778","636820","","1","636778"
"636778","637533","2","2","636778"
"636778","637533","3","1","636778"
"636778","1533164","2","9","636778"
"636932","636935","2","139","636932"
"636932","636935","3","2","636932"
"636932","636945","2","25","636932"
"636932","636953","2","5","636932"
"636932","636953","3","1","636932"
"636932","637011","2","6","636932"
"636932","637011","3","4","636932"
"636932","637192","2","2","636932"
"636932","637250","2","2","636932"
"636932","637250","3","1","636932"
"636932","1031707","2","5","636932"
"636932","11170421","2","3","636932"
"636932","11170421","3","1","636932"
"636932","19838159","2","2","636932"
"637081","637217","2","2","637081"
"637081","994418","","1","637081"
"637081","995525","2","2","637081"
"637090","637113","","1","637090"
"637090","639420","2","1","637090"
"637090","640237","","1","637090"
"637090","718905","","1","637090"
"637090","818397","2","2","637090"
"637090","1224363","2","1","637090"
"637090","1258050","","1","637090"
"637090","1279092","","1","637090"
"637100","637468","2","8","637100"
"637100","637656","","1","637100"
"637100","638396","","1","637100"
"637100","641211","3","1","637100"
"637100","641458","","1","637100"
"637100","2759383","","1","637100"
"637326","639286","2","34","637326"
"637326","699404","2","2","637326"
"637326","22227619","2","3","637326"
"637328","637357","2","8","637328"
"637328","637545","2","3","637328"
"637358","637593","2","8","637358"
"637396","637411","2","4","637396"
"637396","638331","2","2","637396"
"637396","638823","2","6","637396"
"637396","638823","3","1","637396"
"637397","637454","2","2","637397"
"637410","637414","2","27","637410"
"637410","637420","2","3","637410"
"637410","637422","2","3","637410"
"637907","637916","2","3","637907"
"637907","637927","2","2","637907"
"637908","637970","2","1","637908"
"637908","4514130","2","4","637908"
"637908","6022285","2","1","637908"
"637910","645655","","1","637910"
"637910","647380","2","1","637910"
"637910","771903","","1","637910"
"637912","638430","2","1","637912"
"637912","638450","","1","637912"
"637953","637961","2","5","637953"
"637953","637966","","1","637953"
"637953","637975","2","1","637953"
"637953","1908942","2","3","637953"
"637953","14079894","2","1","637953"
"637953","25401167","","1","637953"
"637954","637978","","1","637954"
"637954","790210","2","1","637954"
"637955","638023","","1","637955"
"637956","639433","2","2","637956"
"637956","735517","2","2","637956"
"638085","638105","2","1","638085"
"638085","638145","2","1","638085"
"638085","638145","3","1","638085"
"638085","638385","2","1","638085"
"638085","639205","2","1","638085"
"638085","3965163","2","1","638085"
"638086","638109","2","1","638086"
"638086","638205","","1","638086"
"638087","638457","2","4","638087"
"638087","1448793","2","2","638087"
"638087","1497838","2","6","638087"
"638087","2960508","2","1","638087"
"638087","4432995","","1","638087"
"638087","18831687","","1","638087"
"638295","638335","2","2","638295"
"638295","638336","2","1","638295"
"638297","638324","2","4","638297"
"638297","638428","","1","638297"
"638297","638476","2","1","638297"
"638312","638357","2","1","638312"
"638312","638413","","1","638312"
"638313","638690","","1","638313"
"638313","638696","","1","638313"
"638313","2261658","2","1","638313"
"638314","639696","2","3","638314"
"638314","639696","3","1","638314"
"638314","639745","2","1","638314"
"638314","639745","3","1","638314"
"638314","639868","2","1","638314"
"638314","640787","2","4","638314"
"638429","638617","2","1","638429"
"638886","770688","2","1","638886"
"638886","1393541","2","2","638886"
"638886","4993673","2","3","638886"
"638998","639013","2","2","638998"
"638998","639017","2","5","638998"
"638998","639024","","1","638998"
