PostTypeId,OwnerUserId,User Link,n
"1","1600566","1600566","6"
"1","1600567","1600567","1"
"1","1600571","1600571","1"
"1","1600574","1600574","1"
"1","1600577","1600577","2"
"1","1600578","1600578","2"
"2","1600578","1600578","1"
"1","1600581","1600581","5"
"2","1600581","1600581","1"
"2","1600582","1600582","6"
"1","1600585","1600585","1"
"2","1600586","1600586","1"
"1","1600588","1600588","6"
"2","1600588","1600588","1"
"1","1600595","1600595","1"
"1","1600598","1600598","6"
"2","1600598","1600598","4"
"1","1600600","1600600","1"
"2","1600602","1600602","1"
"1","1600603","1600603","1"
"1","1600606","1600606","5"
"2","1600606","1600606","1"
"2","1600613","1600613","5"
"1","1600614","1600614","1"
"2","1600616","1600616","1"
"1","1600619","1600619","1"
"2","1600619","1600619","9"
"2","1600620","1600620","39"
"1","1600622","1600622","3"
"1","1600627","1600627","1"
"1","1600628","1600628","2"
"1","1600629","1600629","2"
"2","1600630","1600630","5"
"1","1600632","1600632","5"
"1","1600633","1600633","1"
"1","1600634","1600634","1"
"2","1600634","1600634","78"
"1","1600641","1600641","1"
"1","1600644","1600644","1"
"1","1600645","1600645","2"
"1","1600646","1600646","1"
"2","1600648","1600648","1"
"1","1600649","1600649","1"
"2","1600649","1600649","72"
"1","1600650","1600650","2"
"2","1600650","1600650","3"
"1","1600652","1600652","1"
"1","1600653","1600653","3"
"1","1600654","1600654","16"
"2","1600654","1600654","4"
"1","1600655","1600655","1"
"1","1600658","1600658","2"
"2","1600660","1600660","7"
"1","1600661","1600661","5"
"2","1600661","1600661","6"
"1","1600662","1600662","1"
"2","1600666","1600666","1"
"1","1600668","1600668","3"
"2","1600668","1600668","1"
"1","1600672","1600672","4"
"1","1600673","1600673","1"
"1","1600678","1600678","1"
"2","1600678","1600678","3"
"1","1600679","1600679","52"
"2","1600679","1600679","8"
"1","1600680","1600680","1"
"2","1600680","1600680","56"
"1","1600682","1600682","1"
"1","1600684","1600684","2"
"2","1600685","1600685","4"
"1","1600686","1600686","1"
"2","1600686","1600686","1"
"1","1600687","1600687","1"
"1","1600688","1600688","4"
"2","1600688","1600688","1"
"1","1600689","1600689","1"
"2","1600689","1600689","2"
"2","1600690","1600690","1"
"2","1600691","1600691","1"
"2","1600692","1600692","41"
"1","1600693","1600693","2"
"1","1600694","1600694","32"
"1","1600695","1600695","1"
"2","1600696","1600696","14"
"1","1600697","1600697","4"
"2","1600699","1600699","1"
"1","1600700","1600700","3"
"2","1600700","1600700","1"
"2","1600702","1600702","1"
"1","1600703","1600703","1"
"2","1600703","1600703","6"
"1","1600704","1600704","1"
"1","1600706","1600706","13"
"2","1600706","1600706","3"
"1","1600708","1600708","11"
"2","1600708","1600708","9"
"1","1600710","1600710","1"
"2","1600714","1600714","7"
"1","1600715","1600715","2"
"1","1600716","1600716","15"
"2","1600716","1600716","10"
"1","1600719","1600719","1"
"1","1600720","1600720","1"
"1","1600722","1600722","2"
"2","1600725","1600725","1"
"2","1600726","1600726","1"
"1","1600727","1600727","1"
"1","1600729","1600729","4"
"2","1600731","1600731","1"
"1","1600732","1600732","12"
"1","1600736","1600736","26"
"2","1600736","1600736","19"
"1","1600738","1600738","4"
"1","1600741","1600741","2"
"2","1600742","1600742","1"
"2","1600743","1600743","1"
"1","1600744","1600744","1"
"1","1600749","1600749","1"
"1","1600751","1600751","1"
"1","1600752","1600752","2"
"2","1600753","1600753","1"
"2","1600757","1600757","1"
"1","1600758","1600758","1"
"2","1600758","1600758","26"
"2","1600759","1600759","6"
"1","1600761","1600761","1"
"2","1600761","1600761","3"
"1","1600762","1600762","4"
"2","1600762","1600762","4"
"1","1600764","1600764","1"
"2","1600764","1600764","1"
"1","1600767","1600767","1"
"2","1600769","1600769","1"
"1","1600770","1600770","11"
"2","1600770","1600770","8"
"2","1600771","1600771","2"
"2","1600775","1600775","1"
"1","1600776","1600776","1"
"1","1600777","1600777","1"
"2","1600777","1600777","1"
"1","1600778","1600778","3"
"2","1600778","1600778","5"
"2","1600779","1600779","1"
"1","1600787","1600787","3"
"2","1600788","1600788","1"
"1","1600789","1600789","4"
"2","1600794","1600794","1"
"1","1600795","1600795","1"
"1","1600797","1600797","2"
"1","1600798","1600798","1"
"1","1600799","1600799","1"
"2","1600799","1600799","4"
"1","1600800","1600800","1"
"1","1600801","1600801","44"
"2","1600801","1600801","2"
"2","1600803","1600803","1"
"1","1600804","1600804","2"
"1","1600805","1600805","7"
"1","1600806","1600806","32"
"2","1600806","1600806","7"
"1","1600809","1600809","1"
"1","1600812","1600812","8"
"2","1600812","1600812","1"
"1","1600814","1600814","11"
"2","1600814","1600814","14"
"2","1600817","1600817","6"
"1","1600818","1600818","2"
"2","1600818","1600818","7"
"1","1600819","1600819","1"
"2","1600819","1600819","2"
"2","1600820","1600820","5"
"1","1600821","1600821","44"
"2","1600821","1600821","23"
"1","1600822","1600822","1"
"1","1600823","1600823","7"
"1","1600824","1600824","1"
"1","1600826","1600826","9"
"2","1600826","1600826","87"
"4","1600826","1600826","2"
"5","1600826","1600826","2"
"2","1600827","1600827","2"
"2","1600828","1600828","1"
"1","1600832","1600832","1"
"2","1600834","1600834","1"
"1","1600836","1600836","3"
"2","1600836","1600836","2"
"1","1600837","1600837","1"
"1","1600838","1600838","1"
"1","1600839","1600839","1"
"2","1600839","1600839","11"
"1","1600840","1600840","1"
"1","1600843","1600843","3"
"2","1600843","1600843","1"
"1","1600844","1600844","6"
"2","1600844","1600844","15"
"1","1600846","1600846","1"
"1","1600847","1600847","4"
"2","1600847","1600847","4"
"1","1600848","1600848","1"
"2","1600851","1600851","3"
"2","1600852","1600852","1"
"1","1600854","1600854","1"
"2","1600854","1600854","250"
"1","1600855","1600855","7"
"1","1600856","1600856","1"
"1","1600861","1600861","1"
"1","1600863","1600863","1"
"2","1600863","1600863","1"
"1","1600864","1600864","5"
"2","1600864","1600864","26"
"2","1600866","1600866","3"
"1","1600867","1600867","11"
"2","1600867","1600867","2"
"1","1600868","1600868","1"
"1","1600869","1600869","1"
"1","1600872","1600872","1"
"2","1600873","1600873","1"
"2","1600876","1600876","1"
"1","1600877","1600877","1"
"1","1600878","1600878","1"
"1","1600883","1600883","26"
"2","1600883","1600883","2"
"1","1629616","1629616","1"
"1","1629618","1629618","6"
"1","1629619","1629619","1"
"1","1629624","1629624","1"
"1","1629626","1629626","1"
"1","1629627","1629627","7"
"1","1629628","1629628","1"
"1","1629629","1629629","1"
"1","1629630","1629630","3"
"2","1629633","1629633","3"
"1","1629636","1629636","1"
"1","1629639","1629639","1"
"1","1629640","1629640","3"
"2","1629640","1629640","2"
"1","1629643","1629643","1"
"1","1629645","1629645","35"
"2","1629645","1629645","6"
"1","1629646","1629646","2"
"1","1629647","1629647","7"
"2","1629647","1629647","3"
"1","1629650","1629650","3"
"2","1629650","1629650","4"
"2","1629652","1629652","1"
"2","1629657","1629657","1"
"1","1629659","1629659","1"
"1","1629661","1629661","2"
"2","1629661","1629661","1"
"2","1629664","1629664","1"
"2","1629666","1629666","1"
"1","1629668","1629668","2"
"1","1629670","1629670","3"
"2","1629670","1629670","1"
"1","1629672","1629672","1"
"1","1629673","1629673","5"
"1","1629675","1629675","1"
"1","1629677","1629677","1"
"1","1629681","1629681","2"
"2","1629681","1629681","2"
"1","1629683","1629683","3"
"2","1629683","1629683","21"
"1","1629686","1629686","1"
"2","1629686","1629686","4"
"1","1629687","1629687","1"
"1","1629690","1629690","1"
"2","1629690","1629690","1"
"1","1629691","1629691","7"
"1","1629693","1629693","1"
"1","1629696","1629696","9"
"2","1629696","1629696","13"
"1","1629697","1629697","4"
"1","1629699","1629699","1"
"2","1629699","1629699","1"
"1","1629701","1629701","1"
"1","1629702","1629702","1"
"1","1629703","1629703","1"
"1","1629704","1629704","1"
"1","1629706","1629706","1"
"2","1629706","1629706","1"
"2","1629707","1629707","30"
"1","1629709","1629709","9"
"2","1629709","1629709","6"
"1","1629711","1629711","13"
"2","1629711","1629711","14"
"2","1629712","1629712","4"
"1","1629713","1629713","1"
"2","1629713","1629713","1"
"1","1629715","1629715","3"
"2","1629715","1629715","5"
"2","1629718","1629718","3"
"1","1629719","1629719","11"
"2","1629719","1629719","3"
"1","1629720","1629720","1"
"1","1629723","1629723","3"
"2","1629723","1629723","3"
"1","1629725","1629725","2"
"2","1629727","1629727","1"
"2","1629729","1629729","1"
"2","1629732","1629732","1"
"1","1629733","1629733","2"
"2","1629736","1629736","1"
"1","1629737","1629737","1"
"1","1629742","1629742","9"
"2","1629742","1629742","1"
"1","1629745","1629745","2"
"2","1629745","1629745","1"
"2","1629746","1629746","7"
"1","1629747","1629747","3"
"2","1629748","1629748","5"
"1","1629749","1629749","1"
"2","1629749","1629749","64"
"1","1629752","1629752","1"
"2","1629752","1629752","1"
"1","1629755","1629755","6"
"2","1629755","1629755","100"
"1","1629756","1629756","7"
"2","1629760","1629760","1"
"1","1629763","1629763","3"
"1","1629764","1629764","1"
"1","1629766","1629766","4"
"1","1629770","1629770","2"
"1","1629771","1629771","4"
"1","1629773","1629773","2"
"2","1629773","1629773","1"
"2","1629776","1629776","1"
"1","1629777","1629777","2"
"2","1629777","1629777","3"
"1","1629780","1629780","3"
"1","1629781","1629781","7"
"2","1629781","1629781","6"
"1","1629783","1629783","1"
"2","1629783","1629783","1"
"1","1629784","1629784","1"
"1","1629785","1629785","6"
"1","1629796","1629796","1"
"1","1629798","1629798","1"
"1","1629801","1629801","1"
"1","1629802","1629802","24"
"2","1629802","1629802","19"
"1","1629803","1629803","1"
"2","1629804","1629804","1"
"2","1629807","1629807","1"
"1","1629809","1629809","1"
"2","1629812","1629812","1"
"1","1629814","1629814","27"
"2","1629814","1629814","2"
"1","1629816","1629816","1"
"1","1629819","1629819","2"
"1","1629820","1629820","1"
"2","1629820","1629820","5"
"1","1629821","1629821","56"
"2","1629821","1629821","312"
"2","1629826","1629826","1"
"1","1629827","1629827","2"
"2","1629828","1629828","5"
"1","1629829","1629829","2"
"2","1629831","1629831","2"
"1","1629833","1629833","32"
"2","1629833","1629833","4"
"2","1629834","1629834","1"
"2","1629837","1629837","1"
"1","1629838","1629838","1"
"2","1629839","1629839","1"
"2","1629842","1629842","2"
"1","1629843","1629843","1"
"2","1629845","1629845","1"
"1","1629846","1629846","1"
"2","1629846","1629846","1"
"2","1629847","1629847","1"
"1","1629849","1629849","1"
"2","1629849","1629849","4"
"2","1629853","1629853","1"
"2","1629854","1629854","1"
"2","1629856","1629856","1"
"1","1629858","1629858","8"
"1","1629859","1629859","2"
"1","1629863","1629863","1"
"1","1629865","1629865","5"
"2","1629865","1629865","3"
"1","1629870","1629870","1"
"1","1629871","1629871","1"
"2","1629871","1629871","1"
"1","1629873","1629873","4"
"2","1629873","1629873","4"
"1","1629875","1629875","2"
"2","1629877","1629877","1"
"2","1629881","1629881","1"
"1","1629882","1629882","1"
"1","1629883","1629883","2"
"2","1629885","1629885","5"
"1","1629892","1629892","1"
"1","1629894","1629894","1"
"2","1629902","1629902","2"
"1","1629905","1629905","4"
"2","1629905","1629905","1"
"1","1629907","1629907","10"
"2","1629907","1629907","2"
"1","1629908","1629908","1"
"2","1629908","1629908","3"
"1","1629913","1629913","1"
"2","1629913","1629913","1"
"1","1629919","1629919","81"
"2","1629919","1629919","47"
"4","1629919","1629919","1"
"5","1629919","1629919","1"
"2","1629920","1629920","1"
"1","1629922","1629922","3"
"2","1629922","1629922","7"
"4","1629922","1629922","1"
"1","1629923","1629923","1"
"1","1629924","1629924","13"
"2","1629924","1629924","13"
"2","1629927","1629927","4"
"1","1629929","1629929","3"
"2","1629929","1629929","2"
"1","1629932","1629932","22"
"2","1629932","1629932","2"
"2","1629933","1629933","1"
"1","1629934","1629934","4"
"2","1629934","1629934","1"
"1","1629935","1629935","1"
"2","1629935","1629935","1"
"1","1629938","1629938","1"
"2","1629942","1629942","1"
"1","1629943","1629943","1"
"1","1629944","1629944","6"
"2","1629944","1629944","4"
"1","1629945","1629945","1"
"1","1629948","1629948","11"
"2","1629948","1629948","7"
"1","1629952","1629952","2"
"2","1629952","1629952","1"
"1","1629954","1629954","1"
"2","1629954","1629954","1"
"1","1629956","1629956","2"
"2","1629956","1629956","1"
"1","1629961","1629961","2"
"1","1629964","1629964","1"
"2","1629967","1629967","1"
"2","1629972","1629972","2"
"2","1629973","1629973","5"
"1","1629974","1629974","1"
"2","1629975","1629975","12"
"1","1629977","1629977","17"
"1","1629978","1629978","1"
"1","1629981","1629981","2"
"2","1629981","1629981","1"
"2","1629982","1629982","1"
"2","1629984","1629984","1"
"1","1629986","1629986","8"
"1","1629988","1629988","1"
"2","1629988","1629988","1"
"1","1629990","1629990","1"
"2","1629991","1629991","1"
"1","1629993","1629993","73"
"2","1629993","1629993","6"
"1","1629994","1629994","1"
"1","1629996","1629996","20"
"2","1629996","1629996","6"
"1","1629997","1629997","1"
"1","1629998","1629998","6"
"2","1629998","1629998","22"
"1","1630000","1630000","30"
"2","1630000","1630000","6"
"2","1630002","1630002","1"
"1","1630003","1630003","3"
"2","1630009","1630009","2"
"1","1630011","1630011","1"
"1","1630012","1630012","6"
"2","1630012","1630012","21"
"1","1630015","1630015","6"
"2","1630015","1630015","4"
"1","1630016","1630016","1"
"1","1630019","1630019","1"
"1","1630020","1630020","1"
"2","1630027","1630027","3"
"1","1630033","1630033","1"
"1","1630037","1630037","1"
"1","1630040","1630040","1"
"2","1630040","1630040","1"
"2","1630043","1630043","1"
"2","1630044","1630044","16"
"2","1630048","1630048","1"
"1","1630049","1630049","2"
"2","1630049","1630049","1"
"1","1630053","1630053","2"
"2","1630053","1630053","13"
"1","1630055","1630055","1"
"1","1630056","1630056","2"
"1","1630059","1630059","15"
"2","1630059","1630059","17"
"4","1630059","1630059","1"
"5","1630059","1630059","1"
"1","1630061","1630061","2"
"1","1630065","1630065","3"
"1","1630069","1630069","3"
"2","1630069","1630069","4"
"2","1630075","1630075","1"
"1","1630079","1630079","1"
"1","1630080","1630080","1"
"2","1630080","1630080","1"
"1","1630082","1630082","4"
"2","1630082","1630082","1"
"1","1630083","1630083","5"
"2","1630083","1630083","4"
"1","1630087","1630087","4"
"1","1630088","1630088","1"
"1","1630089","1630089","8"
"2","1630089","1630089","2"
"2","1630090","1630090","3"
"1","1630093","1630093","1"
"2","1630093","1630093","1"
"2","1630095","1630095","1"
"1","1630096","1630096","11"
"2","1630096","1630096","64"
"2","1630101","1630101","9"
"1","1630102","1630102","8"
"2","1630102","1630102","1"
"2","1630105","1630105","1"
"2","1630108","1630108","1"
"1","1630111","1630111","2"
"2","1630111","1630111","1"
"1","1630113","1630113","1"
"2","1630114","1630114","1"
"1","1630119","1630119","1"
"1","1630124","1630124","1"
"1","1630128","1630128","3"
"2","1630128","1630128","35"
"1","1630129","1630129","3"
"1","1630130","1630130","1"
"2","1630134","1630134","1"
"1","1630136","1630136","16"
"2","1630136","1630136","3"
"1","1630140","1630140","10"
"2","1630143","1630143","5"
"1","1630144","1630144","5"
"1","1630152","1630152","2"
"2","1630152","1630152","2"
"1","1630156","1630156","1"
"2","1630158","1630158","5"
"1","1630160","1630160","1"
"2","1630161","1630161","1"
"1","1630162","1630162","3"
"2","1630168","1630168","1"
"2","1630169","1630169","47"
